experiment_no,well_no,col_no,row_no,analysis_method,stir_rate,temperature_c,time_h,inert_atmos,solvent_1_id,solvent_1_vol_ul,solvent_2_id,solvent_2_vol_ul,substrate_1_name,s1_loading_umol,substrate_2,s2_loading_umol,substrate_3,s3_loading_umol,ligand_id,ligand_loading_umol,catalyst_id,catalyst_loading_umol,base,base_loading_umol,product_analyticalyield,product_SMILES
JCL-2024-001,64,4,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPE,0.5,NiBr2DME,0.45,BTMG,30,41,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,65,5,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,P(p-anis)3,1,NiBr2DME,0.45,BTMG,30,30,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,66,6,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,Sphos,1,NiBr2DME,0.45,BTMG,30,4,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,67,7,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,PPh3,1,NiBr2DME,0.45,BTMG,30,28,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,68,8,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPF,0.5,NiBr2DME,0.45,BTMG,30,7,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,69,9,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DCEPhos,0.5,NiBr2DME,0.45,BTMG,30,2,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,70,10,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPE,0.5,NiBr2DME,0.45,BTMG,30,41,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,71,11,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,P(p-anis)3,1,NiBr2DME,0.45,BTMG,30,31,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,72,12,6,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,Sphos,1,NiBr2DME,0.45,BTMG,30,4,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,73,1,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,PPh3,1,NiCl2(OH2)6,0.45,DBU,30,48,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,74,2,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPF,0.5,NiCl2(OH2)6,0.45,DBU,30,52,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,75,3,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DCEPhos,0.5,NiCl2(OH2)6,0.45,DBU,30,16,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,76,4,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPE,0.5,NiCl2(OH2)6,0.45,DBU,30,40,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,77,5,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,P(p-anis)3,1,NiCl2(OH2)6,0.45,DBU,30,33,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,78,6,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,Sphos,1,NiCl2(OH2)6,0.45,DBU,30,48,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,79,7,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,PPh3,1,NiCl2(OH2)6,0.45,DBU,30,42,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,80,8,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPF,0.5,NiCl2(OH2)6,0.45,DBU,30,48,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,81,9,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DCEPhos,0.5,NiCl2(OH2)6,0.45,DBU,30,15,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,82,10,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPE,0.5,NiCl2(OH2)6,0.45,DBU,30,41,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,83,11,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,P(p-anis)3,1,NiCl2(OH2)6,0.45,DBU,30,32,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,84,12,7,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,Sphos,1,NiCl2(OH2)6,0.45,DBU,30,47,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,85,1,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,PPh3,1,NiBr2DME,0.45,DBU,30,50,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,86,2,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPF,0.5,NiBr2DME,0.45,DBU,30,59,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,87,3,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DCEPhos,0.5,NiBr2DME,0.45,DBU,30,15,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,88,4,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPE,0.5,NiBr2DME,0.45,DBU,30,41,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,89,5,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,P(p-anis)3,1,NiBr2DME,0.45,DBU,30,29,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,90,6,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,Sphos,1,NiBr2DME,0.45,DBU,30,53,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,91,7,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,PPh3,1,NiBr2DME,0.45,DBU,30,49,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,92,8,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPF,0.5,NiBr2DME,0.45,DBU,30,60,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,93,9,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DCEPhos,0.5,NiBr2DME,0.45,DBU,30,0,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,94,10,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,DPPE,0.5,NiBr2DME,0.45,DBU,30,33,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,95,11,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,P(p-anis)3,1,NiBr2DME,0.45,DBU,30,32,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
JCL-2024-001,96,12,8,LC-MS,500,80,18,TRUE,DMA,90,methanol,10,3-methoxyphenylboronic acid,10,1-Benzyl-5-bromindole,10,di-tert-butylbiphenyl,2.5,Sphos,1,NiBr2DME,0.45,DBU,30,54,COC1=CC(C2=CC=C(N(CC3=CC=CC=C3)C=C4)C4=C2)=CC=C1
